Element_1,Element_2,Element_3,Element_4,Element_5,Ratio_1,Ratio_2,Ratio_3,Ratio_4,Ratio_5,radius_1,radius_2,radius_3,radius_4,radius_5,radius_6,radius_7,radius_8,radius_9,radius_10,radius_11,radius_12,electronAffinity_1,electronAffinity_2,electronAffinity_3,electronAffinity_4,electronAffinity_5,electronAffinity_6,electronAffinity_7,electronAffinity_8,electronAffinity_9,electronAffinity_10,electronAffinity_11,electronAffinity_12,oxidationstate_1,oxidationstate_2,oxidationstate_3,oxidationstate_4,oxidationstate_5,oxidationstate_6,oxidationstate_7,oxidationstate_8,oxidationstate_9,oxidationstate_10,oxidationstate_11,oxidationstate_12,meltingpointSS_1,meltingpointSS_2,meltingpointSS_3,meltingpointSS_4,meltingpointSS_5,meltingpointSS_6,meltingpointSS_7,meltingpointSS_8,meltingpointSS_9,meltingpointSS_10,meltingpointSS_11,meltingpointSS_12,boilingpointSS_1,boilingpointSS_2,boilingpointSS_3,boilingpointSS_4,boilingpointSS_5,boilingpointSS_6,boilingpointSS_7,boilingpointSS_8,boilingpointSS_9,boilingpointSS_10,boilingpointSS_11,boilingpointSS_12,atomicMass_1,atomicMass_2,atomicMass_3,atomicMass_4,atomicMass_5,atomicMass_6,atomicMass_7,atomicMass_8,atomicMass_9,atomicMass_10,atomicMass_11,atomicMass_12,density_1,density_2,density_3,density_4,density_5,density_6,density_7,density_8,density_9,density_10,density_11,density_12,ionizationEnergy_1,ionizationEnergy_2,ionizationEnergy_3,ionizationEnergy_4,ionizationEnergy_5,ionizationEnergy_6,ionizationEnergy_7,ionizationEnergy_8,ionizationEnergy_9,ionizationEnergy_10,ionizationEnergy_11,ionizationEnergy_12,electronnegativity_1,electronnegativity_2,electronnegativity_3,electronnegativity_4,electronnegativity_5,electronnegativity_6,electronnegativity_7,electronnegativity_8,electronnegativity_9,electronnegativity_10,electronnegativity_11,electronnegativity_12,meltingpointO_1,meltingpointO_2,meltingpointO_3,meltingpointO_4,meltingpointO_5,meltingpointO_6,meltingpointO_7,meltingpointO_8,meltingpointO_9,meltingpointO_10,meltingpointO_11,meltingpointO_12,chemicalPotential_1,chemicalPotential_2,chemicalPotential_3,chemicalPotential_4,chemicalPotential_5,chemicalPotential_6,chemicalPotential_7,chemicalPotential_8,chemicalPotential_9,chemicalPotential_10,chemicalPotential_11,chemicalPotential_12,ToleranceFactor,OctahedralFactor,MaterialDensity,delta,absToleranceFactor,Element_1_1,Element_1_2,Element_1_3,Element_4_1,Element_4_2,Element_4_3,Element_4_4,Element_4_5,Ehull,p-band center,EV,EH,d-band center,exp Ehull,exp p-band center,exp EV,exp EH,exp d-band center,a,b,c,alpha,beta,gamma,Volume,ShrinkageV,ShrinkageH,FreeVolume,SpaceGroup,PointGroup,International,SymmetryOperations,OverlappingArea,OverlappingCenter,SG_1,SG_2,SG_3,SG_4,SG_5,SG_6,SG_7,PG_1,PG_2,PG_3,PG_4,PG_5
Ba,Pr,Bi,Co,V,1,0,0,0.625,0.375,1.61,0.543125,0,0.2025,1.61,0.340625,1.950625,2.964326812,4.726605505,0,0.372842348,0.10381288,-14,-59.125,0,-19.125,-14,-40,-54,0.236786469,0.35,0,0.32346723,0.354166667,2,3.75,0,1.875,2,1.875,3.875,0.533333333,1.066666667,0,0.5,0.483870968,1000,1923.625,0,818.625,1000,1105,2105,0.519851842,0.904977376,0,0.425563714,0.388895487,2143,3380,0,1380,2143,2000,4143,0.634023669,1.0715,0,0.408284024,0.333091962,137.327,55.9363125,0,19.1030625,137.327,36.83325,174.16025,2.45505994,3.728343277,0,0.341514513,0.109686697,3.51,7.85375,0,2.29125,3.51,5.5625,9.0725,0.446920261,0.631011236,0,0.291739615,0.252548912,503,719.125,0,244.125,503,475,978,0.699461151,1.058947368,0,0.339475056,0.249616564,0.89,1.78625,0,0.61125,0.89,1.175,2.065,0.498250525,0.757446809,0,0.342197341,0.296004843,1920,1379.375,0,251.25,1920,1128.125,3048.125,1.391934753,1.701939058,0,0.182147712,0.082427722,-468.011,-338.803125,0,-219.279375,-468.011,-119.52375,-587.53475,1.381365653,3.91563183,0,0.647217687,0.373219414,1.095344567,0.387946429,258.0032705,0.125,0.095344567,0,1,0,0,0,1,0,0,0.235705,-1.274879,2.71208,-0.209399,-1.740112,0.790013694,3.578268413,0.066398554,1.232936842,5.697981561,11.11432411,11.11432411,7.860434,90,90,89.97763693,970.9852288,0.988505453,0.995018215,0.867313061,Cmcm,8[D2h],63,8,75.160252,-1.856543,0,0,0,0,0,1,0,0,0,0,1,0
Ba,Pr,Bi,Co,V,1,0,0,0.5625,0.4375,1.61,0.5428125,0,0.23625,1.61,0.3065625,1.9165625,2.966033391,5.251783894,0,0.435233161,0.123267569,-14,-58.3125,0,-22.3125,-14,-36,-50,0.240085745,0.388888889,0,0.382636656,0.44625,2,3.875,0,2.1875,2,1.6875,3.6875,0.516129032,1.185185185,0,0.564516129,0.593220339,1000,1949.5625,0,955.0625,1000,994.5,1994.5,0.512935595,1.005530417,0,0.489885551,0.478848082,2143,3410,0,1610,2143,1800,3943,0.628445748,1.190555556,0,0.472140762,0.408318539,137.327,55.43683125,0,22.28690625,137.327,33.149925,170.476925,2.477179826,4.142603641,0,0.402023452,0.130732686,3.51,7.679375,0,2.673125,3.51,5.00625,8.51625,0.457068446,0.701123596,0,0.348091479,0.313885219,503,712.3125,0,284.8125,503,427.5,930.5,0.706150741,1.176608187,0,0.399842064,0.306085438,0.89,1.770625,0,0.713125,0.89,1.0575,1.9475,0.50264737,0.841607565,0,0.402753265,0.366174583,1920,1308.4375,0,293.125,1920,1015.3125,2935.3125,1.467399092,1.891043398,0,0.224026749,0.099861599,-468.011,-363.3973125,0,-255.8259375,-468.011,-107.571375,-575.582375,1.287876888,4.350702034,0,0.703984121,0.444464509,1.095520752,0.387723214,257.5432315,0.0625,0.095520752,0,1,0,0,0,1,0,0,0.219266,-1.306454,2.861485,-0.165253,-1.55288,0.803108063,3.693054894,0.057183779,1.179691543,4.725058775,11.116827,11.116827,7.864951,90,90,90,971.980866,0.988442685,0.999266557,0.866405614,P4/mmm,15[D4h],123,16,72.983985,-1.709987,0,0,1,0,0,0,0,0,1,0,0,0
Ba,Pr,Bi,Co,V,1,0,0,0.5,0.5,1.61,0.5425,0,0.27,1.61,0.2725,1.8825,2.967741935,5.908256881,0,0.497695853,0.143426295,-14,-57.5,0,-25.5,-14,-32,-46,0.243478261,0.4375,0,0.443478261,0.554347826,2,4,0,2.5,2,1.5,3.5,0.5,1.333333333,0,0.625,0.714285714,1000,1975.5,0,1091.5,1000,884,1884,0.506200962,1.131221719,0,0.55251835,0.579352442,2143,3440,0,1840,2143,1600,3743,0.622965116,1.339375,0,0.534883721,0.491584291,137.327,54.93735,0,25.47075,137.327,29.4666,166.7936,2.499701933,4.660429096,0,0.463632665,0.152708197,3.51,7.505,0,3.055,3.51,4.45,7.96,0.467688208,0.788764045,0,0.407061959,0.38379397,503,705.5,0,325.5,503,380,883,0.712969525,1.323684211,0,0.461374911,0.368629672,0.89,1.755,0,0.815,0.89,0.94,1.83,0.507122507,0.946808511,0,0.464387464,0.445355191,1920,1237.5,0,335,1920,902.5,2822.5,1.551515152,2.127423823,0,0.270707071,0.118689105,-468.011,-387.9915,0,-292.3725,-468.011,-95.619,-563.63,1.206240343,4.894539788,0,0.753553879,0.51873126,1.095696994,0.3875,257.0829489,0,0.095696994,0,1,0,0,0,1,0,0,0.201129,-1.185926,4.571732,0.300239,-1.338819,0.817806928,3.27371688,0.010340035,0.740641186,3.814535877,11.103667,11.103667,7.856289,90,90,90,968.6130334,0.991405853,1.006280931,0.869398984,I4/mmm,15[D4h],139,128,65.574433,-1.54952,0,1,0,0,0,0,0,0,1,0,0,0
Ba,Pr,Bi,Co,W,1,0,0,0.9375,0.0625,1.61,0.5484375,0,0.0375,1.61,0.5109375,2.1209375,2.935612536,3.151070336,0,0.068376068,0.01768086,-14,-64.9375,0,-4.9375,-14,-60,-74,0.215591915,0.233333333,0,0.076034649,0.066722973,2,3.1875,0,0.375,2,2.8125,4.8125,0.62745098,0.711111111,0,0.117647059,0.077922078,1000,1888.4375,0,230.9375,1000,1657.5,2657.5,0.529538309,0.60331825,0,0.122290253,0.086900282,2143,3364.25,0,364.25,2143,3000,5143,0.6369919,0.714333333,0,0.108270788,0.070824422,137.327,66.739875,0,11.49,137.327,55.249875,192.576875,2.057645448,2.485562185,0,0.172160946,0.059664485,3.51,9.546875,0,1.203125,3.51,8.34375,11.85375,0.367659574,0.420674157,0,0.126022913,0.101497416,503,760.625,0,48.125,503,712.5,1215.5,0.661298274,0.705964912,0,0.063270337,0.03959276,0.89,1.91,0,0.1475,0.89,1.7625,2.6525,0.465968586,0.504964539,0,0.077225131,0.055607917,1920,1784.1875,0,92,1920,1692.1875,3612.1875,1.076120083,1.134626039,0,0.051564087,0.025469331,-468.011,-217.8448125,0,-38.5591875,-468.011,-179.285625,-647.296625,2.148368807,2.61042122,0,0.17700301,0.059569579,1.092358062,0.391741071,268.2477987,0.40625,0.092358062,0,1,0,0,0,1,0,0,0,-1.511538,3.784665,-0.507324,-2.382288,1,4.533698263,0.022716472,1.660840833,10.82965278,11.08415,11.08415,7.831976,90,90,90,962.2238931,0.987120516,0.999513723,0.875561116,P4/mmm,15[D4h],123,16,86.739734,-2.090275,0,0,1,0,0,0,0,0,1,0,0,0
Ba,Pr,Bi,Co,W,1,0,0,0.8125,0.1875,1.61,0.5553125,0,0.1125,1.61,0.4428125,2.0528125,2.89926843,3.635850388,0,0.202588633,0.054802862,-14,-66.8125,0,-14.8125,-14,-52,-66,0.209541628,0.269230769,0,0.221702526,0.224431818,2,3.5625,0,1.125,2,2.4375,4.4375,0.561403509,0.820512821,0,0.315789474,0.253521127,1000,2129.3125,0,692.8125,1000,1436.5,2436.5,0.469635152,0.696136443,0,0.325369104,0.284347425,2143,3692.75,0,1092.75,2143,2600,4743,0.580326315,0.824230769,0,0.295917677,0.230392157,137.327,82.353225,0,34.47,137.327,47.883225,185.210225,1.667536396,2.867956367,0,0.418562843,0.186112835,3.51,10.840625,0,3.609375,3.51,7.23125,10.74125,0.32378207,0.485393258,0,0.332948977,0.336029326,503,761.875,0,144.375,503,617.5,1120.5,0.66021329,0.814574899,0,0.18949959,0.128848728,0.89,1.97,0,0.4425,0.89,1.5275,2.4175,0.45177665,0.582651391,0,0.224619289,0.183040331,1920,1742.5625,0,276,1920,1466.5625,3386.5625,1.101825616,1.309183891,0,0.158387432,0.08149857,-468.011,-271.0584375,0,-115.6775625,-468.011,-155.380875,-623.391875,1.726605541,3.012024485,0,0.426762449,0.18556155,1.088517263,0.396651786,283.0946783,0.21875,0.088517263,0,1,0,0,0,1,0,0,0,-1.673894,3.776825,-0.610791,-2.236196,1,5.332893706,0.022895269,1.841887756,9.357666932,11.16158,11.16158,7.882195,90,90,90,981.9706956,0.997385338,1.003502178,0.858415873,P4/mmm,15[D4h],123,16,82.184052,-2.226525,0,0,1,0,0,0,0,0,1,0,0,0
Ba,Pr,Bi,Co,W,1,0,0,0.75,0.25,1.61,0.55875,0,0.15,1.61,0.40875,2.01875,2.881431767,3.93883792,0,0.268456376,0.074303406,-14,-67.75,0,-19.75,-14,-48,-62,0.206642066,0.291666667,0,0.291512915,0.318548387,2,3.75,0,1.5,2,2.25,4.25,0.533333333,0.888888889,0,0.4,0.352941176,1000,2249.75,0,923.75,1000,1326,2326,0.444493833,0.754147813,0,0.410601178,0.397141015,2143,3857,0,1457,2143,2400,4543,0.555613171,0.892916667,0,0.377754732,0.320713185,137.327,90.1599,0,45.96,137.327,44.1999,181.5269,1.523149427,3.106952731,0,0.509760991,0.253185616,3.51,11.4875,0,4.8125,3.51,6.675,10.185,0.30554951,0.525842697,0,0.418933624,0.472508591,503,762.5,0,192.5,503,570,1073,0.659672131,0.88245614,0,0.252459016,0.179403541,0.89,2,0,0.59,0.89,1.41,2.3,0.445,0.631205674,0,0.295,0.256521739,1920,1721.75,0,368,1920,1353.75,3273.75,1.115144475,1.418282548,0,0.213736024,0.112409317,-468.011,-297.66525,0,-154.23675,-468.011,-143.4285,-611.4395,1.57227288,3.263026525,0,0.518155042,0.252251858,1.086606975,0.399107143,290.4533623,0.125,0.086606975,0,1,0,0,0,1,0,0,0,-1.789773,4.180642,-0.637942,-1.725456,1,5.988093015,0.015288689,1.892581935,5.615080923,11.178739,11.178739,7.918045,90,90,90,989.4722036,0.9861697,1.008802958,0.85213706,I4/mmm,15[D4h],139,64,83.406373,-2.118341,0,1,0,0,0,0,0,0,1,0,0,0
Ba,Pr,Bi,Co,W,1,0,0,0.6875,0.3125,1.61,0.5621875,0,0.1875,1.61,0.3746875,1.9846875,2.86381323,4.296914095,0,0.333518621,0.094473311,-14,-68.6875,0,-24.6875,-14,-44,-58,0.203821656,0.318181818,0,0.359417652,0.425646552,2,3.9375,0,1.875,2,2.0625,4.0625,0.507936508,0.96969697,0,0.476190476,0.461538462,1000,2370.1875,0,1154.6875,1000,1215.5,2215.5,0.42190755,0.822706705,0,0.487171374,0.521185963,2143,4021.25,0,1821.25,2143,2200,4343,0.532918869,0.974090909,0,0.452906435,0.419352982,137.327,97.966575,0,57.45,137.327,40.516575,177.843575,1.401774023,3.389402979,0,0.586424502,0.323036691,3.51,12.134375,0,6.015625,3.51,6.11875,9.62875,0.289260881,0.573646578,0,0.495750708,0.624756588,503,763.125,0,240.625,503,522.5,1025.5,0.659131859,0.962679426,0,0.315315315,0.234641638,0.89,2.03,0,0.7375,0.89,1.2925,2.1825,0.438423645,0.688588008,0,0.363300493,0.337915235,1920,1700.9375,0,460,1920,1240.9375,3160.9375,1.128789271,1.547217326,0,0.270439096,0.145526446,-468.011,-324.2720625,0,-192.7959375,-468.011,-131.476125,-599.487125,1.443266486,3.5596653,0,0.594549947,0.321601465,1.084703379,0.4015625,297.7696531,0.03125,0.084703379,0,1,0,0,0,1,0,0,0,-2.029294,4.332304,-0.624312,-2.055638,1,7.608712711,0.013137244,1.866961046,7.811820224,11.208556,11.208556,7.959768,90,90,90,999.9994052,0.99582529,1.006963271,0.843393139,P4/mmm,15[D4h],123,16,76.07251,-2.386931,0,0,1,0,0,0,0,0,1,0,0,0
Ba,Pr,Bi,Co,W,1,0,0,0.625,0.375,1.61,0.565625,0,0.225,1.61,0.340625,1.950625,2.84640884,4.726605505,0,0.397790055,0.115347645,-14,-69.625,0,-29.625,-14,-40,-54,0.201077199,0.35,0,0.425493716,0.548611111,2,4.125,0,2.25,2,1.875,3.875,0.484848485,1.066666667,0,0.545454545,0.580645161,1000,2490.625,0,1385.625,1000,1105,2105,0.401505646,0.904977376,0,0.556336261,0.658254157,2143,4185.5,0,2185.5,2143,2000,4143,0.512005734,1.0715,0,0.522159838,0.527516293,137.327,105.77325,0,68.94,137.327,36.83325,174.16025,1.298315028,3.728343277,0,0.651771596,0.395842335,3.51,12.78125,0,7.21875,3.51,5.5625,9.0725,0.274621027,0.631011236,0,0.564792176,0.795673739,503,763.75,0,288.75,503,475,978,0.658592471,1.058947368,0,0.37806874,0.295245399,0.89,2.06,0,0.885,0.89,1.175,2.065,0.432038835,0.757446809,0,0.42961165,0.428571429,1920,1680.125,0,552,1920,1128.125,3048.125,1.142772115,1.701939058,0,0.328546983,0.181094935,-468.011,-350.878875,0,-231.355125,-468.011,-119.52375,-587.53475,1.333824956,3.91563183,0,0.659358945,0.393772666,1.082806441,0.404017857,305.0441191,-0.0625,0.082806441,0,1,0,0,0,1,0,0,0,-2.214147,4.936912,-1.119169,-1.774414,1,9.153597762,0.007176726,3.062308367,5.896824584,11.25635176,11.25635176,7.944256,90,90,89.94022505,1006.580298,0.997266945,1.006432142,0.838104364,Cmcm,8[D2h],63,8,80.839149,-2.138627,0,0,0,0,0,1,0,0,0,0,1,0
Ba,Pr,Bi,Co,W,1,0,0,0.5,0.5,1.61,0.5725,0,0.3,1.61,0.2725,1.8825,2.812227074,5.908256881,0,0.524017467,0.15936255,-14,-71.5,0,-39.5,-14,-32,-46,0.195804196,0.4375,0,0.552447552,0.858695652,2,4.5,0,3,2,1.5,3.5,0.444444444,1.333333333,0,0.666666667,0.857142857,1000,2731.5,0,1847.5,1000,884,1884,0.366099213,1.131221719,0,0.676368296,0.980626327,2143,4514,0,2914,2143,1600,3743,0.474745237,1.339375,0,0.645547187,0.778519904,137.327,121.3866,0,91.92,137.327,29.4666,166.7936,1.131319272,4.660429096,0,0.757249977,0.551100282,3.51,14.075,0,9.625,3.51,4.45,7.96,0.24937833,0.788764045,0,0.68383659,1.209170854,503,765,0,385,503,380,883,0.65751634,1.323684211,0,0.503267974,0.43601359,0.89,2.12,0,1.18,0.89,0.94,1.83,0.419811321,0.946808511,0,0.556603774,0.644808743,1920,1638.5,0,736,1920,902.5,2822.5,1.171803479,2.127423823,0,0.449191334,0.260761736,-468.011,-404.0925,0,-308.4735,-468.011,-95.619,-563.63,1.158177892,4.894539788,0,0.763373485,0.547297873,1.079032401,0.408928571,319.4697936,-0.25,0.079032401,0,1,0,0,0,1,0,0,0,-2.889947,4.761175,1.192857,-0.931588,1,17.99235598,0.008555551,0.303353344,2.538537176,11.325957,11.325957,8.044225,90,90,90,1031.891479,0.999157677,1.010070421,0.817985964,I4/mmm,15[D4h],139,128,37.326292,-2.300225,0,1,0,0,0,0,0,0,1,0,0,0
Ba,Pr,Bi,Co,Y,1,0,0,0.9375,0.0625,1.61,0.5671875,0,0.05625,1.61,0.5109375,2.1209375,2.838567493,3.151070336,0,0.099173554,0.026521291,-14,-61.875,0,-1.875,-14,-60,-74,0.226262626,0.233333333,0,0.03030303,0.025337838,2,3,0,0.1875,2,2.8125,4.8125,0.666666667,0.711111111,0,0.0625,0.038961039,1000,1769.9375,0,112.4375,1000,1657.5,2657.5,0.564991702,0.60331825,0,0.063526254,0.042309501,2143,3226.125,0,226.125,2143,3000,5143,0.664264404,0.714333333,0,0.070091828,0.043967529,137.327,60.80649063,0,5.556615625,137.327,55.249875,192.576875,2.258426668,2.485562185,0,0.091381949,0.028854013,3.51,8.62325,0,0.2795,3.51,8.34375,11.85375,0.407039109,0.420674157,0,0.032412374,0.023579036,503,750,0,37.5,503,712.5,1215.5,0.670666667,0.705964912,0,0.05,0.030851501,0.89,1.83875,0,0.07625,0.89,1.7625,2.6525,0.484024473,0.504964539,0,0.041468389,0.028746466,1920,1861.1875,0,169,1920,1692.1875,3612.1875,1.031599449,1.134626039,0,0.090802243,0.046786054,-468.011,-230.8296875,0,-51.5440625,-468.011,-179.285625,-647.296625,2.0275165,2.61042122,0,0.223299104,0.079629741,1.081946389,0.405133929,257.5676237,0.5,0.081946389,0,1,0,0,0,1,0,0,0.295928,-1.495178,2.469127,0.170876,-2.1094,0.743840983,4.460130385,0.084658734,0.84292609,8.243293824,11.10299,11.10299,7.862654,90,90,90,969.2795769,0.996689637,1.005095386,0.871404592,P4/mmm,15[D4h],123,16,96.255914,-1.96198,0,0,1,0,0,0,0,0,1,0,0,0
Ba,Pr,Bi,Co,Y,1,0,0,0.875,0.125,1.61,0.589375,0,0.1125,1.61,0.476875,2.086875,2.731707317,3.376146789,0,0.19088017,0.053908356,-14,-59.75,0,-3.75,-14,-56,-70,0.234309623,0.25,0,0.062761506,0.053571429,2,3,0,0.375,2,2.625,4.625,0.666666667,0.761904762,0,0.125,0.081081081,1000,1771.875,0,224.875,1000,1547,2547,0.564373898,0.646412411,0,0.12691358,0.088290145,2143,3252.25,0,452.25,2143,2800,4943,0.658928434,0.765357143,0,0.139057576,0.09149302,137.327,62.67978125,0,11.11323125,137.327,51.56655,188.89355,2.19092979,2.663102341,0,0.177301692,0.058833302,3.51,8.3465,0,0.559,3.51,7.7875,11.2975,0.420535554,0.450722311,0,0.066974181,0.049479973,503,740,0,75,503,665,1168,0.67972973,0.756390977,0,0.101351351,0.064212329,0.89,1.7975,0,0.1525,0.89,1.645,2.535,0.495132128,0.541033435,0,0.084840056,0.060157791,1920,1917.375,0,338,1920,1579.375,3499.375,1.001369059,1.215670756,0,0.176282678,0.096588677,-468.011,-270.421375,0,-103.088125,-468.011,-167.33325,-635.34425,1.730673102,2.796879879,0,0.381212931,0.162255541,1.06987944,0.420982143,254.5960203,0.5,0.06987944,0,1,0,0,0,1,0,0,0.27259,-1.40742,2.228378,0.026079,-2.511477,0.7614049,4.08540146,0.107702983,0.97425812,12.32311787,11.17489,11.17489,7.926693,90,90,90,989.8708883,0.995453227,0.988032946,0.85567748,I4/mmm,15[D4h],139,32,77.450194,-2.035138,0,1,0,0,0,0,0,0,1,0,0,0
Ba,Pr,Bi,Co,Y,1,0,0,0.8125,0.1875,1.61,0.6115625,0,0.16875,1.61,0.4428125,2.0528125,2.63260092,3.635850388,0,0.27593255,0.082204293,-14,-57.625,0,-5.625,-14,-52,-66,0.242950108,0.269230769,0,0.097613883,0.085227273,2,3,0,0.5625,2,2.4375,4.4375,0.666666667,0.820512821,0,0.1875,0.126760563,1000,1773.8125,0,337.3125,1000,1436.5,2436.5,0.563757443,0.696136443,0,0.190162433,0.138441412,2143,3278.375,0,678.375,2143,2600,4743,0.653677508,0.824230769,0,0.206924162,0.143026565,137.327,64.55307188,0,16.66984688,137.327,47.883225,185.210225,2.127350349,2.867956367,0,0.258234758,0.090005003,3.51,8.06975,0,0.8385,3.51,7.23125,10.74125,0.434957712,0.485393258,0,0.103906565,0.07806354,503,730,0,112.5,503,617.5,1120.5,0.689041096,0.814574899,0,0.154109589,0.100401606,0.89,1.75625,0,0.22875,0.89,1.5275,2.4175,0.506761566,0.582651391,0,0.13024911,0.094622544,1920,1973.5625,0,507,1920,1466.5625,3386.5625,0.972859993,1.309183891,0,0.256895842,0.149709329,-468.011,-310.0130625,0,-154.6321875,-468.011,-155.380875,-623.391875,1.509649291,3.012024485,0,0.49879249,0.248049732,1.058078688,0.436830357,251.8228485,0.5,0.058078688,0,1,0,0,0,1,0,0,0.259659,-1.299964,1.729358,-0.991351,-1.912239,0.771314559,3.669164575,0.177398263,2.694872787,6.768225904,11.226323,11.226323,7.945346,90,90,90,1001.354563,0.995177781,1.02260069,0.848236789,P4/mmm,15[D4h],123,16,97.553655,-1.847538,0,0,1,0,0,0,0,0,1,0,0,0
Ba,Pr,Bi,Co,Y,1,0,0,0.6875,0.3125,1.61,0.6559375,0,0.28125,1.61,0.3746875,1.9846875,2.454502144,4.296914095,0,0.428775607,0.141709967,-14,-53.375,0,-9.375,-14,-44,-58,0.262295082,0.318181818,0,0.175644028,0.161637931,2,3,0,0.9375,2,2.0625,4.0625,0.666666667,0.96969697,0,0.3125,0.230769231,1000,1777.6875,0,562.1875,1000,1215.5,2215.5,0.562528566,0.822706705,0,0.316246528,0.253751975,2143,3330.625,0,1130.625,2143,2200,4343,0.643422781,0.974090909,0,0.339463314,0.260332719,137.327,68.29965313,0,27.78307813,137.327,40.516575,177.843575,2.010654428,3.389402979,0,0.406782126,0.156221995,3.51,7.51625,0,1.3975,3.51,6.11875,9.62875,0.466988192,0.573646578,0,0.185930484,0.145138258,503,710,0,187.5,503,522.5,1025.5,0.708450704,0.962679426,0,0.264084507,0.18283764,0.89,1.67375,0,0.38125,0.89,1.2925,2.1825,0.531740105,0.688588008,0,0.227781927,0.174684994,1920,2085.9375,0,845,1920,1240.9375,3160.9375,0.920449438,1.547217326,0,0.405093633,0.267325754,-468.011,-389.1964375,0,-257.7203125,-468.011,-131.476125,-599.487125,1.202505868,3.5596653,0,0.662185693,0.42990133,1.035241301,0.468526786,246.8014122,0.5,0.035241301,0,1,0,0,0,1,0,0,0.234239,-1.280153,0.474075,-0.775167,-2.20203,0.791172703,3.597190054,0.622460566,2.170954646,9.043352885,11.408428,11.408428,8.156746,90,90,90,1061.618677,0.985947921,0.987500447,0.804560906,P4/mmm,15[D4h],123,16,77.726941,-1.768897,0,0,1,0,0,0,0,0,1,0,0,0
Ba,Pr,Bi,Co,Y,1,0,0,0.625,0.375,1.61,0.678125,0,0.3375,1.61,0.340625,1.950625,2.374193548,4.726605505,0,0.497695853,0.173021467,-14,-51.25,0,-11.25,-14,-40,-54,0.273170732,0.35,0,0.219512195,0.208333333,2,3,0,1.125,2,1.875,3.875,0.666666667,1.066666667,0,0.375,0.290322581,1000,1779.625,0,674.625,1000,1105,2105,0.561916134,0.904977376,0,0.379082672,0.320486936,2143,3356.75,0,1356.75,2143,2000,4143,0.638415134,1.0715,0,0.404185596,0.327480087,137.327,70.17294375,0,33.33969375,137.327,36.83325,174.16025,1.956979324,3.728343277,0,0.475107527,0.191431132,3.51,7.2395,0,1.677,3.51,5.5625,9.0725,0.484840113,0.631011236,0,0.231645832,0.18484431,503,700,0,225,503,475,978,0.718571429,1.058947368,0,0.321428571,0.23006135,0.89,1.6325,0,0.4575,0.89,1.175,2.065,0.54517611,0.757446809,0,0.280245023,0.221549637,1920,2142.125,0,1014,1920,1128.125,3048.125,0.896306238,1.701939058,0,0.473361732,0.332663523,-468.011,-428.788125,0,-309.264375,-468.011,-119.52375,-587.53475,1.09147379,3.91563183,0,0.721252192,0.526376312,1.024188348,0.484375,244.5231228,0.5,0.024188348,0,1,0,0,0,1,0,0,0.172636,-1.275319,0.439016,-0.853636,-2.490719,0.841443845,3.579843198,0.644670465,2.348169292,12.0699513,11.44885094,11.44885094,8.08104,90,90,89.84923496,1059.230089,1.000316331,1.023529312,0.808617925,Cmcm,8[D2h],63,8,62.286901,-1.994378,0,0,0,0,0,1,0,0,0,0,1,0
Ba,Pr,Bi,Co,Y,1,0,0,0.5625,0.4375,1.61,0.7003125,0,0.39375,1.61,0.3065625,1.9165625,2.298973672,5.251783894,0,0.562248996,0.205445948,-14,-49.125,0,-13.125,-14,-36,-50,0.284987277,0.388888889,0,0.267175573,0.2625,2,3,0,1.3125,2,1.6875,3.6875,0.666666667,1.185185185,0,0.4375,0.355932203,1000,1781.5625,0,787.0625,1000,994.5,1994.5,0.561305034,1.005530417,0,0.441782143,0.394616445,2143,3382.875,0,1582.875,2143,1800,3943,0.633484832,1.190555556,0,0.467908214,0.401439259,137.327,72.04623438,0,38.89630938,137.327,33.149925,170.476925,1.906095456,4.142603641,0,0.539879838,0.228161726,3.51,6.96275,0,1.9565,3.51,5.00625,8.51625,0.504111163,0.701123596,0,0.280995296,0.229737267,503,690,0,262.5,503,427.5,930.5,0.728985507,1.176608187,0,0.380434783,0.282106394,0.89,1.59125,0,0.53375,0.89,1.0575,1.9475,0.55930872,0.841607565,0,0.335428123,0.27406932,1920,2198.3125,0,1183,1920,1015.3125,2935.3125,0.873397208,1.891043398,0,0.538140051,0.403023528,-468.011,-468.3798125,0,-360.8084375,-468.011,-107.571375,-575.582375,0.999212578,4.350702034,0,0.770333024,0.626858037,1.013368921,0.500223214,242.3826145,0.5,0.013368921,0,1,0,0,0,1,0,0,0.154089,-1.204112,0.166789,-0.319914,-2.263521,0.857195727,3.333797351,0.846378178,1.377009336,9.616890696,11.4537,11.4537,8.099282,90,90,90,1062.522481,1.01541899,1.028242337,0.808348063,P4/mmm,15[D4h],123,16,62.869987,-1.868353,0,0,1,0,0,0,0,0,1,0,0,0
